date,line,station,totalpopulation
20180430,분당선,서울숲,16713.0
20180430,9호선,국회의사당,36299.0
20180430,7호선,어린이대공원(세종대),41109.0
20180430,7호선,군자(능동),28202.0
20180430,7호선,중곡,23279.0
20180430,7호선,용마산,14088.0
20180430,7호선,사가정,37440.0
20180430,7호선,면목,39757.0
20180430,6호선,효창공원앞,17405.0
20180430,9호선,여의도,44211.0
20180430,7호선,장암,3919.0
20180430,7호선,태릉입구,21475.0
20180430,7호선,공릉(서울과학기술대),31011.0
20180430,7호선,하계,44929.0
20180430,7호선,중계,36071.0
20180430,7호선,노원,49456.0
20180430,7호선,마들,26642.0
20180430,7호선,상봉(시외버스터미널),38898.0
20180430,2호선,신당,34700.0
20180430,7호선,중화,26197.0
20180430,6호선,대흥(서강대앞),23144.0
20180430,7호선,먹골,23947.0
20180430,7호선,천왕,19929.0
20180430,7호선,광명사거리,60515.0
20180430,7호선,철산,55477.0
20180430,7호선,가산디지털단지,95278.0
20180430,7호선,남구로,39121.0
20180430,7호선,수락산,30201.0
20180430,7호선,보라매,20937.0
20180430,6호선,화랑대(서울여대입구),28160.0
20180430,7호선,신대방삼거리,37898.0
20180430,2호선,시청,57572.0
20180430,7호선,상도,28156.0
20180430,7호선,숭실대입구(살피재),42134.0
20180430,7호선,이수,38326.0
20180430,7호선,내방,34823.0
20180430,7호선,고속터미널,41583.0
20180430,6호선,봉화산(서울의료원),21507.0
20180430,7호선,뚝섬유원지,22425.0
20180430,6호선,삼각지,12815.0
20180430,7호선,장승배기,25368.0
20180430,7호선,온수(성공회대입구),26476.0
20180430,7호선,강남구청,34444.0
20180430,6호선,동묘앞,20861.0
20180430,6호선,디지털미디어시티,33795.0
20180430,6호선,증산(명지대앞),23888.0
20180430,6호선,새절(신사),32328.0
20180430,6호선,구산,16571.0
20180430,6호선,독바위,6497.0
20180430,6호선,불광,11629.0
20180430,6호선,역촌,9636.0
20180430,6호선,응암,41447.0
20180430,5호선,마천,12323.0
20180430,5호선,거여,15993.0
20180430,5호선,개롱,16409.0
20180430,5호선,오금,8698.0
20180430,5호선,방이,17138.0
20180430,5호선,올림픽공원(한국체대),12160.0
20180430,5호선,굽은다리(강동구민회관앞),23203.0
20180430,6호선,녹사평(용산구청),14173.0
20180430,6호선,보문,16875.0
20180430,6호선,창신,8289.0
20180430,6호선,안암(고대병원앞),37979.0
20180430,6호선,월드컵경기장(성산),13770.0
20180430,6호선,마포구청,30078.0
20180430,6호선,망원,31829.0
20180430,6호선,합정,31718.0
20180430,6호선,상월곡(한국과학기술연구원),15249.0
20180430,6호선,월곡(동덕여대),31083.0
20180430,6호선,고려대(종암),23526.0
20180430,7호선,대림(구로구청),22560.0
20180430,6호선,태릉입구,14276.0
20180430,7호선,반포,14659.0
20180430,7호선,신풍,25683.0
20180430,6호선,신당,20348.0
20180430,6호선,청구,9286.0
20180430,7호선,까치울,16631.0
20180430,6호선,약수,8559.0
20180430,6호선,한강진,14953.0
20180430,6호선,이태원,36089.0
20180430,7호선,청담,48517.0
20180430,5호선,명일,19831.0
20180430,7호선,논현,47879.0
20180430,7호선,학동,49287.0
20180430,6호선,석계,31341.0
20180430,6호선,돌곶이,20692.0
20180430,9호선,동작(현충원),3752.0
20180430,경의선,신촌,2349.0
20180430,우이신설선,솔샘,11862.0
20180430,6호선,상수,24772.0
20180430,6호선,버티고개,5591.0
20180430,7호선,부천종합운동장,11075.0
20180430,7호선,춘의,20815.0
20180430,7호선,신중동,33320.0
20180430,경의선,곡산,1303.0
20180430,9호선,신논현,63079.0
20180430,9호선2단계,봉은사,28400.0
20180430,우이신설선,가오리,8578.0
20180430,경의선,화전,8497.0
20180430,경의선,수색,5537.0
20180430,경의선,디지털미디어시티,4755.0
20180430,경의선,가좌,11794.0
20180430,경의선,홍대입구,4128.0
20180430,경의선,서강대,5229.0
20180430,경의선,강매,6100.0
20180430,8호선,가락시장,17935.0
20180430,6호선,광흥창(서강),21400.0
20180430,경의선,행신,17830.0
20180430,경의선,탄현,16838.0
20180430,9호선2단계,삼성중앙,11702.0
20180430,9호선2단계,선정릉,15822.0
20180430,9호선2단계,언주,17649.0
20180430,경의선,백마,15445.0
20180430,경의선,풍산,10916.0
20180430,경의선,일산,22385.0
20180430,경의선,능곡,8426.0
20180430,경의선,효창공원앞,6605.0
20180430,우이신설선,신설동,4021.0
20180430,우이신설선,성신여대입구(돈암),9317.0
20180430,우이신설선,정릉,8970.0
20180430,우이신설선,북한산보국문,12766.0
20180430,경의선,공덕,6692.0
20180430,우이신설선,삼양사거리,5195.0
20180430,우이신설선,삼양,4780.0
20180430,9호선2단계,종합운동장,12931.0
20180430,우이신설선,보문,3409.0
20180430,우이신설선,화계,6802.0
20180430,경의선,서울역,8232.0
20180430,8호선,복정,25271.0
20180430,8호선,장지,40024.0
20180430,9호선,샛강,12254.0
20180430,경의선,야당,9747.0
20180430,8호선,잠실(송파구청),32960.0
20180430,9호선,노량진,61190.0
20180430,경의선,문산,13599.0
20180430,경의선,파주,4759.0
20180430,경의선,월롱,7070.0
20180430,경의선,금촌,16398.0
20180430,6호선,공덕,41856.0
20180430,경의선,금릉,11181.0
20180430,경의선,운정,12031.0
20180430,5호선,둔촌동,22516.0
20180430,우이신설선,4.19민주묘지,8574.0
20180430,9호선,사평,5831.0
20180430,9호선,신반포,7777.0
20180430,8호선,단대오거리,26337.0
20180430,8호선,남한산성입구(성남법원.검찰청),34426.0
20180430,8호선,산성,13126.0
20180430,8호선,수진,11396.0
20180430,7호선,삼산체육관,11324.0
20180430,8호선,몽촌토성(평화의문),15449.0
20180430,9호선,흑석(중앙대입구),26389.0
20180430,9호선,노들,9527.0
20180430,7호선,부천시청,28009.0
20180430,5호선,길동,18594.0
20180430,7호선,상동,32320.0
20180430,8호선,신흥,10744.0
20180430,8호선,강동구청,25782.0
20180430,8호선,천호(풍납토성),44862.0
20180430,8호선,암사,39883.0
20180430,8호선,석촌,20834.0
20180430,7호선,부평구청,24657.0
20180430,8호선,문정,40960.0
20180430,5호선,고덕,22979.0
20180430,우이신설선,솔밭공원,5256.0
20180430,8호선,송파,12821.0
20180430,우이신설선,북한산우이,5736.0
20180430,8호선,모란,9001.0
20180430,9호선,개화,13709.0
20180430,9호선,구반포,7061.0
20180430,7호선,굴포천,21580.0
20180430,1호선,신설동,36382.0
20180430,7호선,건대입구,37634.0
20180430,5호선,행당,18361.0
20180430,3호선,동대입구,30727.0
20180430,3호선,을지로3가,25167.0
20180430,2호선,신촌,106912.0
20180430,2호선,충정로(경기대입구),27130.0
20180430,9호선,선유도,16103.0
20180430,9호선,염창,35818.0
20180430,9호선,등촌,24145.0
20180430,9호선,증미,16894.0
20180430,9호선,가양,46492.0
20180430,9호선,양천향교,19172.0
20180430,9호선,마곡나루,15713.0
20180430,9호선,신방화,18386.0
20180430,9호선,공항시장,6784.0
20180430,9호선,김포공항,21512.0
20180430,9호선,신목동,8696.0
20180430,5호선,강동,43168.0
20180430,7호선,남성,26671.0
20180430,2호선,용답,6487.0
20180430,2호선,구로디지털단지,144806.0
20180430,3호선,약수,32304.0
20180430,3호선,금호,19147.0
20180430,2호선,잠실나루,39863.0
20180430,2호선,잠실(송파구청),183641.0
20180430,2호선,대림(구로구청),69046.0
20180430,2호선,신대방,63718.0
20180430,2호선,도림천,2939.0
20180430,2호선,홍대입구,163888.0
20180430,2호선,당산,52316.0
20180430,2호선,영등포구청,53488.0
20180430,2호선,신답,3407.0
20180430,2호선,문래,45849.0
20180430,3호선,남부터미널(예술의전당),74076.0
20180430,2호선,한양대,37411.0
20180430,2호선,합정,73486.0
20180430,3호선,안국,55956.0
20180430,2호선,신림,153586.0
20180430,2호선,양천구청,16471.0
20180430,2호선,용두(동대문구청),5395.0
20180430,3호선,옥수,22917.0
20180430,2호선,신도림,128879.0
20180430,2호선,서울대입구(관악구청),118520.0
20180430,2호선,선릉,124752.0
20180430,5호선,천호(풍납토성),46755.0
20180430,1호선,청량리(서울시립대입구),59777.0
20180430,3호선,무악재,9452.0
20180430,3호선,홍제,45934.0
20180430,3호선,녹번,28073.0
20180430,3호선,불광,45288.0
20180430,3호선,연신내,93313.0
20180430,3호선,구파발,44287.0
20180430,3호선,지축,3041.0
20180430,5호선,상일동,26640.0
20180430,1호선,동묘앞,20760.0
20180430,2호선,봉천,52481.0
20180430,2호선,낙성대,65219.0
20180430,2호선,동대문역사문화공원,43065.0
20180430,2호선,을지로4가,30741.0
20180430,2호선,을지로3가,49300.0
20180430,2호선,을지로입구,110969.0
20180430,1호선,제기동,47301.0
20180430,7호선,도봉산,24106.0
20180430,1호선,동대문,34960.0
20180430,2호선,이대,53303.0
20180430,3호선,독립문,18673.0
20180430,3호선,압구정,78498.0
20180430,2호선,왕십리(성동구청),40353.0
20180430,2호선,신정네거리,22933.0
20180430,2호선,상왕십리,31412.0
20180430,1호선,종로5가,61278.0
20180430,1호선,종로3가,70593.0
20180430,1호선,종각,91734.0
20180430,1호선,시청,54209.0
20180430,1호선,서울역,112038.0
20180430,3호선,가락시장,23117.0
20180430,2호선,강변(동서울터미널),96510.0
20180430,2호선,삼성(무역센터),128999.0
20180430,2호선,종합운동장,24558.0
20180430,3호선,경복궁(정부서울청사),62055.0
20180430,2호선,사당,98184.0
20180430,2호선,방배,52937.0
20180430,2호선,교대(법원.검찰청),92620.0
20180430,2호선,강남,217255.0
20180430,2호선,역삼,113139.0
20180430,3호선,종로3가,27008.0
20180430,2호선,신설동,9019.0
20180430,5호선,광나루(장신대),33620.0
20180430,5호선,아차산(어린이대공원후문),34756.0
20180430,2호선,잠실새내,60091.0
20180430,3호선,신사,72941.0
20180430,2호선,서초,49434.0
20180430,5호선,마포,33347.0
20180430,5호선,신길,8712.0
20180430,5호선,방화,16989.0
20180430,5호선,양평,15326.0
20180430,5호선,오목교(목동운동장앞),55932.0
20180430,5호선,답십리,36552.0
20180430,5호선,목동,44087.0
20180430,5호선,신정(은행정),30452.0
20180430,5호선,까치산,67844.0
20180430,5호선,화곡,66605.0
20180430,5호선,영등포시장,21888.0
20180430,5호선,광화문(세종문화회관),81337.0
20180430,5호선,송정,21715.0
20180430,5호선,여의도,56574.0
20180430,2호선,아현,23816.0
20180430,4호선,남태령,5712.0
20180430,5호선,마곡,16512.0
20180430,5호선,공덕,33169.0
20180430,5호선,애오개,17255.0
20180430,3호선,잠원,14163.0
20180430,5호선,군자(능동),27494.0
20180430,5호선,발산,38123.0
20180430,2호선,구의(광진구청),53742.0
20180430,5호선,장한평,42670.0
20180430,9호선,당산,39175.0
20180430,5호선,충정로(경기대입구),10570.0
20180430,2호선,건대입구,102340.0
20180430,5호선,청구,9275.0
20180430,5호선,동대문역사문화공원,7151.0
20180430,5호선,을지로4가,13432.0
20180430,5호선,종로3가,32816.0
20180430,5호선,마장,14687.0
20180430,5호선,왕십리(성동구청),12276.0
20180430,5호선,김포공항,15771.0
20180430,5호선,개화산,13242.0
20180430,5호선,여의나루,28710.0
20180430,5호선,영등포구청,8854.0
20180430,2호선,성수,66825.0
20180430,2호선,뚝섬,41114.0
20180430,4호선,이촌(국립중앙박물관),21432.0
20180430,4호선,창동,68524.0
20180430,5호선,우장산,35667.0
20180430,4호선,동작(현충원),6975.0
20180430,4호선,노원,53134.0
20180430,4호선,상계,47011.0
20180430,4호선,당고개,28495.0
20180430,3호선,오금,15346.0
20180430,4호선,동대문,61043.0
20180430,9호선,고속터미널,33798.0
20180430,4호선,미아(서울사이버대학),40419.0
20180430,3호선,일원,22734.0
20180430,3호선,대청,22102.0
20180430,3호선,학여울,4167.0
20180430,3호선,대치,26255.0
20180430,3호선,도곡,14213.0
20180430,3호선,매봉,26025.0
20180430,4호선,충무로,82314.0
20180430,3호선,경찰병원,18073.0
20180430,5호선,서대문,44024.0
20180430,3호선,양재(서초구청),95324.0
20180430,4호선,삼각지,11737.0
20180430,5호선,신금호,14869.0
20180430,4호선,쌍문,72517.0
20180430,4호선,동대문역사문화공원,47906.0
20180430,3호선,수서,39082.0
20180430,4호선,회현(남대문시장),76517.0
20180430,4호선,신용산,34431.0
20180430,4호선,수유(강북구청),89343.0
20180430,4호선,숙대입구(갈월),42197.0
20180430,4호선,서울역,38834.0
20180430,3호선,고속터미널,112018.0
20180430,4호선,명동,90917.0
20180430,3호선,교대(법원.검찰청),29988.0
20180430,4호선,사당,60266.0
20180430,4호선,혜화,88910.0
20180430,4호선,한성대입구(삼선교),40249.0
20180430,4호선,성신여대입구(돈암),57962.0
20180430,4호선,길음,56076.0
20180430,4호선,미아사거리,65900.0
20180430,4호선,총신대입구(이수),52444.0
20180501,7호선,뚝섬유원지,23472.0
20180501,2호선,봉천,40418.0
20180501,7호선,면목,27605.0
20180501,7호선,먹골,19193.0
20180501,7호선,신풍,19285.0
20180501,7호선,군자(능동),21854.0
20180501,7호선,고속터미널,29306.0
20180501,8호선,송파,10154.0
20180501,7호선,장암,3107.0
20180501,7호선,마들,20760.0
20180501,6호선,삼각지,12524.0
20180501,7호선,중화,20930.0
20180501,7호선,수락산,25924.0
20180501,7호선,태릉입구,18254.0
20180501,7호선,공릉(서울과학기술대),25482.0
20180501,7호선,하계,36351.0
20180501,5호선,명일,14479.0
20180501,7호선,중계,26204.0
20180501,7호선,철산,41289.0
20180501,8호선,문정,20412.0
20180501,8호선,석촌,16160.0
20180501,5호선,굽은다리(강동구민회관앞),19172.0
20180501,7호선,천왕,14489.0
20180501,7호선,광명사거리,47135.0
20180501,7호선,가산디지털단지,43294.0
20180501,7호선,남구로,23775.0
20180501,7호선,대림(구로구청),21198.0
20180501,7호선,강남구청,22235.0
20180501,7호선,온수(성공회대입구),16013.0
20180501,7호선,중곡,19225.0
20180501,6호선,화랑대(서울여대입구),22797.0
20180501,7호선,반포,12098.0
20180501,7호선,청담,30006.0
20180501,7호선,보라매,15638.0
20180501,7호선,장승배기,20079.0
20180501,7호선,상도,22839.0
20180501,7호선,남성,20881.0
20180501,7호선,이수,29207.0
20180501,7호선,도봉산,18972.0
20180501,7호선,내방,22135.0
20180501,7호선,어린이대공원(세종대),49983.0
20180501,6호선,봉화산(서울의료원),15441.0
20180501,6호선,약수,6595.0
20180501,6호선,디지털미디어시티,20203.0
20180501,6호선,월곡(동덕여대),25650.0
20180501,5호선,둔촌동,17566.0
20180501,6호선,태릉입구,11810.0
20180501,5호선,오금,6216.0
20180501,6호선,돌곶이,16453.0
20180501,6호선,월드컵경기장(성산),15309.0
20180501,7호선,학동,24760.0
20180501,5호선,개롱,12609.0
20180501,5호선,거여,12423.0
20180501,6호선,구산,12973.0
20180501,6호선,독바위,5536.0
20180501,6호선,불광,10612.0
20180501,6호선,역촌,7454.0
20180501,6호선,응암,32888.0
20180501,5호선,마천,10496.0
20180501,7호선,상봉(시외버스터미널),31383.0
20180501,7호선,노원,40387.0
20180501,5호선,고덕,17007.0
20180501,6호선,망원,27494.0
20180501,9호선,당산,26755.0
20180501,6호선,동묘앞,19473.0
20180501,6호선,상수,21638.0
20180501,9호선,국회의사당,17028.0
20180501,6호선,버티고개,4339.0
20180501,6호선,한강진,13436.0
20180501,6호선,상월곡(한국과학기술연구원),11921.0
20180501,6호선,녹사평(용산구청),14665.0
20180501,6호선,안암(고대병원앞),31872.0
20180501,7호선,까치울,13986.0
20180501,6호선,신당,18391.0
20180501,6호선,마포구청,22134.0
20180501,6호선,증산(명지대앞),19767.0
20180501,6호선,청구,7458.0
20180501,6호선,고려대(종암),19990.0
20180501,6호선,이태원,35278.0
20180501,5호선,상일동,18082.0
20180501,6호선,보문,13184.0
20180501,7호선,신대방삼거리,26986.0
20180501,6호선,창신,6498.0
20180501,6호선,석계,25663.0
20180501,7호선,논현,28803.0
20180501,우이신설선,솔샘,9288.0
20180501,8호선,산성,11522.0
20180501,우이신설선,정릉,7250.0
20180501,우이신설선,성신여대입구(돈암),9092.0
20180501,8호선,장지,33291.0
20180501,6호선,대흥(서강대앞),18699.0
20180501,경의선,탄현,13209.0
20180501,7호선,춘의,13074.0
20180501,경의선,파주,4755.0
20180501,경의선,월롱,6762.0
20180501,경의선,신촌,1879.0
20180501,경의선,금릉,9287.0
20180501,경의선,공덕,4775.0
20180501,6호선,공덕,26410.0
20180501,7호선,사가정,29832.0
20180501,6호선,합정,27961.0
20180501,경의선,일산,17768.0
20180501,7호선,신중동,23876.0
20180501,경의선,효창공원앞,5249.0
20180501,9호선2단계,종합운동장,9150.0
20180501,6호선,광흥창(서강),13931.0
20180501,9호선2단계,삼성중앙,6300.0
20180501,9호선2단계,언주,9556.0
20180501,8호선,신흥,8890.0
20180501,우이신설선,북한산보국문,10749.0
20180501,9호선2단계,봉은사,18211.0
20180501,8호선,모란,7551.0
20180501,7호선,용마산,11811.0
20180501,경의선,디지털미디어시티,3959.0
20180501,9호선2단계,선정릉,8587.0
20180501,경의선,수색,3517.0
20180501,우이신설선,보문,2941.0
20180501,5호선,방이,12606.0
20180501,5호선,길동,13973.0
20180501,우이신설선,삼양,3961.0
20180501,경의선,강매,4434.0
20180501,경의선,행신,13305.0
20180501,경의선,능곡,7294.0
20180501,경의선,백마,11198.0
20180501,경의선,풍산,8521.0
20180501,경의선,홍대입구,4404.0
20180501,경의선,가좌,9588.0
20180501,경의선,화전,7817.0
20180501,우이신설선,신설동,3147.0
20180501,8호선,강동구청,17897.0
20180501,9호선,신반포,6786.0
20180501,경의선,금촌,15370.0
20180501,5호선,올림픽공원(한국체대),12821.0
20180501,경의선,야당,7892.0
20180501,9호선,사평,4432.0
20180501,8호선,가락시장,13258.0
20180501,경의선,문산,13355.0
20180501,우이신설선,북한산우이,7706.0
20180501,8호선,잠실(송파구청),31001.0
20180501,우이신설선,솔밭공원,4344.0
20180501,우이신설선,가오리,7071.0
20180501,우이신설선,삼양사거리,4481.0
20180501,우이신설선,화계,5517.0
20180501,9호선,신논현,45559.0
20180501,6호선,효창공원앞,13970.0
20180501,9호선,노량진,50562.0
20180501,8호선,단대오거리,21206.0
20180501,8호선,남한산성입구(성남법원.검찰청),28357.0
20180501,우이신설선,4.19민주묘지,8503.0
20180501,8호선,복정,16051.0
20180501,9호선,노들,7477.0
20180501,9호선,동작(현충원),5615.0
20180501,경의선,곡산,1089.0
20180501,9호선,여의도,16569.0
20180501,경의선,서강대,4664.0
20180501,경의선,서울역,5484.0
20180501,경의선,운정,10233.0
20180501,9호선,샛강,6426.0
20180501,8호선,천호(풍납토성),35779.0
20180501,8호선,암사,29497.0
20180501,9호선,흑석(중앙대입구),21768.0
20180501,7호선,부평구청,16148.0
20180501,7호선,삼산체육관,10271.0
20180501,6호선,새절(신사),27485.0
20180501,7호선,상동,26225.0
20180501,8호선,수진,9237.0
20180501,8호선,몽촌토성(평화의문),16253.0
20180501,7호선,부천시청,21497.0
20180501,9호선,개화,8335.0
20180501,9호선,구반포,5500.0
20180501,7호선,굴포천,16104.0
20180501,7호선,부천종합운동장,8651.0
20180501,9호선,신목동,5873.0
20180501,5호선,여의나루,28849.0
20180501,2호선,시청,27695.0
20180501,3호선,경복궁(정부서울청사),53473.0
20180501,9호선,가양,32606.0
20180501,9호선,양천향교,12916.0
20180501,9호선,마곡나루,9249.0
20180501,9호선,신방화,13713.0
20180501,9호선,공항시장,5527.0
20180501,2호선,이대,48323.0
20180501,2호선,영등포구청,31351.0
20180501,2호선,신정네거리,17924.0
20180501,2호선,도림천,2110.0
20180501,5호선,광나루(장신대),26308.0
20180501,2호선,신설동,7113.0
20180501,2호선,신답,2295.0
20180501,2호선,용답,5750.0
20180501,3호선,무악재,7299.0
20180501,3호선,안국,49445.0
20180501,7호선,숭실대입구(살피재),36488.0
20180501,3호선,일원,12151.0
20180501,2호선,신도림,100936.0
20180501,2호선,대림(구로구청),54967.0
20180501,2호선,구로디지털단지,91456.0
20180501,2호선,신대방,50499.0
20180501,2호선,아현,20478.0
20180501,2호선,신촌,93703.0
20180501,2호선,합정,58848.0
20180501,2호선,신림,122157.0
20180501,2호선,당산,36276.0
20180501,2호선,잠실나루,23393.0
20180501,2호선,홍대입구,161204.0
20180501,3호선,충무로,2.0
20180501,3호선,을지로3가,14654.0
20180501,3호선,종로3가,24594.0
20180501,2호선,양천구청,12365.0
20180501,2호선,용두(동대문구청),4045.0
20180501,9호선,염창,25857.0
20180501,2호선,잠실(송파구청),162843.0
20180501,3호선,동대입구,26855.0
20180501,2호선,동대문역사문화공원,42962.0
20180501,3호선,약수,25346.0
20180501,2호선,문래,26538.0
20180501,3호선,금호,15406.0
20180501,9호선,증미,10159.0
20180501,2호선,강변(동서울터미널),77401.0
20180501,3호선,녹번,21188.0
20180501,3호선,지축,2614.0
20180501,3호선,독립문,17339.0
20180501,2호선,서울대입구(관악구청),101538.0
20180501,2호선,낙성대,53924.0
20180501,2호선,한양대,32905.0
20180501,3호선,구파발,37321.0
20180501,2호선,을지로4가,23887.0
20180501,2호선,을지로3가,25738.0
20180501,1호선,종로3가,70851.0
20180501,2호선,사당,77768.0
20180501,1호선,동대문,35771.0
20180501,4호선,동작(현충원),6735.0
20180501,2호선,충정로(경기대입구),15190.0
20180501,1호선,청량리(서울시립대입구),53533.0
20180501,1호선,동묘앞,23717.0
20180501,3호선,연신내,78309.0
20180501,5호선,강동,31734.0
20180501,2호선,강남,158954.0
20180501,2호선,을지로입구,71014.0
20180501,4호선,충무로,55793.0
20180501,1호선,종로5가,55167.0
20180501,1호선,시청,39248.0
20180501,1호선,서울역,80877.0
20180501,분당선,서울숲,16190.0
20180501,1호선,신설동,26710.0
20180501,2호선,상왕십리,23349.0
20180501,2호선,왕십리(성동구청),34442.0
20180501,2호선,신당,29067.0
20180501,2호선,방배,32362.0
20180501,3호선,불광,38253.0
20180501,2호선,삼성(무역센터),76659.0
20180501,2호선,종합운동장,36844.0
20180501,2호선,잠실새내,51232.0
20180501,2호선,서초,35914.0
20180501,2호선,교대(법원.검찰청),66282.0
20180501,3호선,홍제,38132.0
20180501,2호선,역삼,51882.0
20180501,2호선,선릉,62354.0
20180501,1호선,제기동,44733.0
20180501,1호선,종각,59424.0
20180501,7호선,건대입구,32924.0
20180501,3호선,압구정,61306.0
20180501,5호선,천호(풍납토성),39376.0
20180501,3호선,신사,54447.0
20180501,5호선,광화문(세종문화회관),49332.0
20180501,5호선,오목교(목동운동장앞),44643.0
20180501,5호선,개화산,9320.0
20180501,4호선,미아사거리,57538.0
20180501,5호선,목동,33185.0
20180501,4호선,명동,77719.0
20180501,5호선,까치산,52198.0
20180501,5호선,신길,5609.0
20180501,5호선,화곡,50252.0
20180501,5호선,발산,25578.0
20180501,5호선,영등포시장,16087.0
20180501,4호선,남태령,3509.0
20180501,5호선,영등포구청,5519.0
20180501,5호선,답십리,26487.0
20180501,2호선,구의(광진구청),40851.0
20180501,5호선,김포공항,14539.0
20180501,5호선,마장,10526.0
20180501,2호선,뚝섬,26395.0
20180501,5호선,여의도,21243.0
20180501,5호선,마포,18913.0
20180501,5호선,아차산(어린이대공원후문),32455.0
20180501,5호선,군자(능동),21404.0
20180501,5호선,송정,17180.0
20180501,5호선,왕십리(성동구청),10625.0
20180501,5호선,서대문,25740.0
20180501,5호선,마곡,10187.0
20180501,5호선,행당,14161.0
20180501,5호선,우장산,29124.0
20180501,5호선,신금호,11783.0
20180501,5호선,동대문역사문화공원,3555.0
20180501,5호선,을지로4가,10429.0
20180501,5호선,종로3가,31468.0
20180501,5호선,장한평,28458.0
20180501,2호선,건대입구,95250.0
20180501,5호선,애오개,11594.0
20180501,5호선,방화,13430.0
20180501,3호선,학여울,2883.0
20180501,4호선,사당,49516.0
20180501,4호선,동대문,60582.0
20180501,5호선,신정(은행정),22307.0
20180501,4호선,신용산,23278.0
20180501,3호선,경찰병원,11923.0
20180501,3호선,가락시장,17197.0
20180501,4호선,미아(서울사이버대학),33686.0
20180501,3호선,대청,15803.0
20180501,4호선,길음,43730.0
20180501,3호선,매봉,14027.0
20180501,9호선,김포공항,19575.0
20180501,3호선,교대(법원.검찰청),20741.0
20180501,4호선,노원,45417.0
20180501,9호선,고속터미널,31229.0
20180501,9호선,선유도,8815.0
20180501,3호선,고속터미널,107901.0
20180501,3호선,대치,21739.0
20180501,2호선,성수,36903.0
20180501,5호선,충정로(경기대입구),5385.0
20180501,3호선,남부터미널(예술의전당),49961.0
20180501,3호선,옥수,18672.0
20180501,4호선,당고개,25070.0
20180501,3호선,수서,27932.0
20180501,4호선,상계,38340.0
20180501,3호선,양재(서초구청),58475.0
20180501,9호선,등촌,17396.0
20180501,3호선,도곡,9938.0
20180501,4호선,동대문역사문화공원,44857.0
20180501,4호선,쌍문,56598.0
20180501,4호선,창동,57254.0
20180501,4호선,숙대입구(갈월),33608.0
20180501,4호선,서울역,24379.0
20180501,4호선,삼각지,8674.0
20180501,5호선,공덕,18837.0
20180501,3호선,잠원,10346.0
20180501,5호선,청구,7305.0
20180501,4호선,이촌(국립중앙박물관),19389.0
20180501,3호선,오금,10852.0
20180501,4호선,한성대입구(삼선교),35427.0
20180501,4호선,혜화,77635.0
20180501,4호선,수유(강북구청),73575.0
20180501,5호선,양평,8327.0
20180501,4호선,총신대입구(이수),42952.0
20180501,4호선,성신여대입구(돈암),52322.0
20180501,4호선,회현(남대문시장),69807.0
20180502,9호선,당산,40120.0
20180502,7호선,용마산,14208.0
20180502,7호선,중곡,23454.0
20180502,6호선,고려대(종암),24826.0
20180502,5호선,방이,17364.0
20180502,경의선,파주,4464.0
20180502,7호선,면목,38764.0
20180502,9호선,선유도,17103.0
20180502,7호선,상봉(시외버스터미널),37455.0
20180502,7호선,태릉입구,21361.0
20180502,7호선,마들,27022.0
20180502,7호선,공릉(서울과학기술대),31314.0
20180502,7호선,어린이대공원(세종대),42328.0
20180502,7호선,도봉산,23111.0
20180502,6호선,대흥(서강대앞),23214.0
20180502,7호선,군자(능동),28835.0
20180502,7호선,사가정,35980.0
20180502,7호선,중화,26189.0
20180502,5호선,굽은다리(강동구민회관앞),22683.0
20180502,8호선,송파,13491.0
20180502,7호선,건대입구,37310.0
20180502,7호선,수락산,29872.0
20180502,7호선,신풍,25926.0
20180502,7호선,남구로,40144.0
20180502,7호선,청담,51696.0
20180502,6호선,태릉입구,14029.0
20180502,7호선,천왕,20042.0
20180502,7호선,고속터미널,38533.0
20180502,7호선,광명사거리,59638.0
20180502,6호선,돌곶이,20330.0
20180502,7호선,보라매,21508.0
20180502,7호선,신대방삼거리,38018.0
20180502,7호선,뚝섬유원지,15981.0
20180502,7호선,장승배기,25010.0
20180502,7호선,숭실대입구(살피재),41343.0
20180502,7호선,남성,26768.0
20180502,7호선,이수,37081.0
20180502,7호선,철산,56751.0
20180502,7호선,노원,47638.0
20180502,7호선,내방,35754.0
20180502,7호선,하계,45879.0
20180502,5호선,거여,15933.0
20180502,7호선,먹골,23514.0
20180502,7호선,중계,37494.0
20180502,6호선,약수,8551.0
20180502,6호선,구산,16604.0
20180502,6호선,효창공원앞,17415.0
20180502,5호선,둔촌동,23711.0
20180502,6호선,석계,31519.0
20180502,5호선,오금,9109.0
20180502,6호선,상월곡(한국과학기술연구원),15842.0
20180502,6호선,신당,21195.0
20180502,6호선,증산(명지대앞),23986.0
20180502,6호선,새절(신사),32866.0
20180502,5호선,명일,20175.0
20180502,6호선,연신내,2.0
20180502,6호선,불광,11622.0
20180502,6호선,역촌,9639.0
20180502,6호선,응암,41437.0
20180502,5호선,마천,11633.0
20180502,6호선,이태원,30598.0
20180502,7호선,장암,3761.0
20180502,7호선,가산디지털단지,100142.0
20180502,7호선,강남구청,37492.0
20180502,6호선,안암(고대병원앞),37657.0
20180502,5호선,개롱,16227.0
20180502,6호선,동묘앞,19735.0
20180502,5호선,상일동,27995.0
20180502,6호선,마포구청,31013.0
20180502,6호선,봉화산(서울의료원),21974.0
20180502,6호선,월드컵경기장(성산),12585.0
